snapshot_date,account_id,closing_balance
2026-04-28,A000297,4934.57
2026-05-28,A000297,6316.55
2026-06-28,A000297,7512.45
2025-07-28,A000298,380.65
2025-08-28,A000298,961.91
2025-09-28,A000298,1584.19
2025-10-28,A000298,1735.51
2025-11-28,A000298,1648.86
2025-12-28,A000298,1412.4
2026-01-28,A000298,1480.89
2026-02-28,A000298,1403.57
2026-03-28,A000298,1576.35
2026-04-28,A000298,1576.6
2026-05-28,A000298,2152.04
2026-06-28,A000298,2501.33
2025-07-28,A000299,8036.05
2025-08-28,A000299,8048.52
2025-09-28,A000299,7609.79
2025-10-28,A000299,7506.41
2025-11-28,A000299,7543.8
2025-12-28,A000299,7853.35
2026-01-28,A000299,8656.13
2026-02-28,A000299,9481.64
2026-03-28,A000299,9014.1
2026-04-28,A000299,8725.6
2026-05-28,A000299,9572.09
2026-06-28,A000299,10177.85
2025-07-28,A000300,2716.44
2025-08-28,A000300,2499.23
2025-09-28,A000300,2578.67
2025-10-28,A000300,2592.91
2025-11-28,A000300,2622.34
2025-12-28,A000300,2659.27
2026-01-28,A000300,2778.39
2026-02-28,A000300,2956.37
2026-03-28,A000300,3579.4
2026-04-28,A000300,3979.26
2026-05-28,A000300,4409.43
2026-06-28,A000300,4165.08
2025-07-28,A000301,778.92
2025-08-28,A000301,916.46
2025-09-28,A000301,786.35
2025-10-28,A000301,459.4
2025-11-28,A000301,108.03
2025-12-28,A000301,96.1
2026-01-28,A000301,-529.61
2026-02-28,A000301,-306.37
2026-03-28,A000301,-590.51
2026-04-28,A000301,-1299.11
2026-05-28,A000301,-1636.78
2026-06-28,A000301,-1606.83
2025-07-28,A000302,2563.92
2025-08-28,A000302,3228.95
2025-09-28,A000302,2635.28
2025-10-28,A000302,1982.78
2025-11-28,A000302,1283.49
2025-12-28,A000302,970.17
2026-01-28,A000302,237.76
2026-02-28,A000302,19.08
2026-03-28,A000302,378.13
2026-04-28,A000302,574.37
2026-05-28,A000302,1069.17
2026-06-28,A000302,833.97
2025-07-28,A000303,12543.05
2025-08-28,A000303,13044.53
2025-09-28,A000303,13104.77
2025-10-28,A000303,12848.49
2025-11-28,A000303,12945.92
2025-12-28,A000303,13296.5
2026-01-28,A000303,13064.08
2026-02-28,A000303,13118.34
2026-03-28,A000303,12665.06
2026-04-28,A000303,12261.24
2026-05-28,A000303,11601.21
2026-06-28,A000303,11418.7
2025-07-28,A000304,9560.22
2025-08-28,A000304,9139.43
2025-09-28,A000304,9908.22
2025-10-28,A000304,10059.47
2025-11-28,A000304,9609.28
2025-12-28,A000304,10438.66
2026-01-28,A000304,10403.68
2026-02-28,A000304,10283.13
2026-03-28,A000304,10539.54
2026-04-28,A000304,10117.73
2026-05-28,A000304,10702.48
2026-06-28,A000304,10805.63
2025-07-28,A000305,5298.66
2025-08-28,A000305,4803.84
2025-09-28,A000305,4504.13
2025-10-28,A000305,4216.32
2025-11-28,A000305,4552.58
2025-12-28,A000305,4592.28
2026-01-28,A000305,5510.67
2026-02-28,A000305,5742.82
2026-03-28,A000305,6320.56
2026-04-28,A000305,6983.91
2026-05-28,A000305,6677.76
2026-06-28,A000305,6619.24
2025-07-28,A000306,5669.44
2025-08-28,A000306,5410.43
2025-09-28,A000306,5608.46
2025-10-28,A000306,5367.02
2025-11-28,A000306,5715.1
2025-12-28,A000306,5680.04
2026-01-28,A000306,5763.91
2026-02-28,A000306,5930.13
2026-03-28,A000306,5980.18
2026-04-28,A000306,5849.76
2026-05-28,A000306,5792.62
2026-06-28,A000306,6228.22
2025-07-28,A000307,2055.7
2025-08-28,A000307,2872.64
2025-09-28,A000307,2821.93
2025-10-28,A000307,3124.01
2025-11-28,A000307,2866.2
2025-12-28,A000307,3749.76
2026-01-28,A000307,3883.02
2026-02-28,A000307,4718.04
2026-03-28,A000307,5457.47
2026-04-28,A000307,6065.05
2026-05-28,A000307,6429.47
2026-06-28,A000307,6903.09
2025-07-28,A000308,17025.05
2025-08-28,A000308,16937.47
2025-09-28,A000308,16585.49
2025-10-28,A000308,16639.05
2025-11-28,A000308,16997.68
2025-12-28,A000308,17387.03
2026-01-28,A000308,17557.54
2026-02-28,A000308,18149.15
2026-03-28,A000308,18204.06
2026-04-28,A000308,18206.89
2026-05-28,A000308,18462.23
2026-06-28,A000308,19322.56
2025-07-28,A000309,7588.89
2025-08-28,A000309,7546.87
2025-09-28,A000309,8515.43
2025-10-28,A000309,8432.69
2025-11-28,A000309,8076.74
2025-12-28,A000309,9109.88
2026-01-28,A000309,9022.25
2026-02-28,A000309,9541.56
2026-03-28,A000309,10523.91
2026-04-28,A000309,10566.43
2026-05-28,A000309,11344.91
2026-06-28,A000309,11356.44
2025-07-28,A000310,11065.76
2025-08-28,A000310,10899.35
2025-09-28,A000310,10687.97
2025-10-28,A000310,10346.26
2025-11-28,A000310,11034.43
2025-12-28,A000310,12544.9
2026-01-28,A000310,12981.67
2026-02-28,A000310,13030.8
2026-03-28,A000310,14158.82
2026-04-28,A000310,14510.21
2026-05-28,A000310,13709.17
2026-06-28,A000310,14731.12
2025-07-28,A000311,11211.68
2025-08-28,A000311,11102.62
2025-09-28,A000311,11894.83
2025-10-28,A000311,12390.07
2025-11-28,A000311,12649.3
2025-12-28,A000311,13020.47
2026-01-28,A000311,13471.76
2026-02-28,A000311,13775.45
2026-03-28,A000311,13888.63
2026-04-28,A000311,14457.51
2026-05-28,A000311,14368.06
2026-06-28,A000311,14431.67
2025-07-28,A000312,5952.86
2025-08-28,A000312,7088.05
2025-09-28,A000312,6261.73
2025-10-28,A000312,7404.84
2025-11-28,A000312,6556.45
2025-12-28,A000312,6684.91
2026-01-28,A000312,7255.12
2026-02-28,A000312,7207.23
2026-03-28,A000312,8162.5
2026-04-28,A000312,9463.91
2026-05-28,A000312,9776.46
2026-06-28,A000312,10642.53
2025-07-28,A000313,7886.39
2025-08-28,A000313,8464.17
2025-09-28,A000313,9307.33
2025-10-28,A000313,10135.76
2025-11-28,A000313,10264.76
2025-12-28,A000313,11062.14
2026-01-28,A000313,11641.99
2026-02-28,A000313,12454.19
2026-03-28,A000313,12726.6
2026-04-28,A000313,12512.55
2026-05-28,A000313,12601.36
2026-06-28,A000313,12780.37
2025-07-28,A000314,10124.56
2025-08-28,A000314,10641.0
2025-09-28,A000314,10429.72
2025-10-28,A000314,10793.35
2025-11-28,A000314,11347.49
2025-12-28,A000314,11133.6
2026-01-28,A000314,11547.41
2026-02-28,A000314,11625.01
2026-03-28,A000314,11539.78
2026-04-28,A000314,11215.01
2026-05-28,A000314,10988.13
2026-06-28,A000314,11492.17
2025-07-28,A000315,5388.25
2025-08-28,A000315,5657.25
2025-09-28,A000315,6434.66
2025-10-28,A000315,7503.77
2025-11-28,A000315,7318.96
2025-12-28,A000315,8339.92
2026-01-28,A000315,8063.49
2026-02-28,A000315,7846.61
2026-03-28,A000315,7770.89
2026-04-28,A000315,7326.77
2026-05-28,A000315,7914.54
2026-06-28,A000315,8586.07
2025-07-28,A000316,13546.65
2025-08-28,A000316,13217.94
2025-09-28,A000316,13066.51
2025-10-28,A000316,13316.1
2025-11-28,A000316,13770.06
2025-12-28,A000316,14325.81
2026-01-28,A000316,14273.22
2026-02-28,A000316,14057.89
2026-03-28,A000316,14353.3
2026-04-28,A000316,14725.7
2026-05-28,A000316,15354.57
2026-06-28,A000316,15371.95
2025-07-28,A000317,8439.54
2025-08-28,A000317,7942.42
2025-09-28,A000317,9017.21
2025-10-28,A000317,9531.18
2025-11-28,A000317,10339.67
2025-12-28,A000317,11425.81
2026-01-28,A000317,12310.67
2026-02-28,A000317,12098.51
2026-03-28,A000317,13201.06
2026-04-28,A000317,14166.44
2026-05-28,A000317,14558.57
2026-06-28,A000317,14347.04
2025-07-28,A000318,12975.05
2025-08-28,A000318,13771.4
2025-09-28,A000318,14599.54
2025-10-28,A000318,15110.44
2025-11-28,A000318,15586.19
2025-12-28,A000318,15772.08
2026-01-28,A000318,16541.11
2026-02-28,A000318,16414.92
2026-03-28,A000318,16844.48
2026-04-28,A000318,17223.84
2026-05-28,A000318,17815.65
2026-06-28,A000318,17918.19
2025-07-28,A000319,17167.93
2025-08-28,A000319,16842.6
2025-09-28,A000319,16861.7
2025-10-28,A000319,16551.84
2025-11-28,A000319,16809.25
2025-12-28,A000319,16885.42
2026-01-28,A000319,16943.82
2026-02-28,A000319,17472.64
2026-03-28,A000319,17555.55
2026-04-28,A000319,17313.06
2026-05-28,A000319,17839.01
2026-06-28,A000319,17528.11
2025-07-28,A000320,9135.3
2025-08-28,A000320,9964.67
2025-09-28,A000320,10090.94
2025-10-28,A000320,10484.04
2025-11-28,A000320,10749.29
2025-12-28,A000320,10596.62
2026-01-28,A000320,11560.35
2026-02-28,A000320,11055.5
2026-03-28,A000320,11969.46
2026-04-28,A000320,11728.69
2026-05-28,A000320,11934.94
2026-06-28,A000320,12781.79
2025-07-28,A000321,7581.28
2025-08-28,A000321,7588.54
2025-09-28,A000321,7389.55
2025-10-28,A000321,7692.38
2025-11-28,A000321,7598.72
2025-12-28,A000321,7403.61
2026-01-28,A000321,8015.38
2026-02-28,A000321,8051.77
2026-03-28,A000321,8213.65
2026-04-28,A000321,8477.57
2026-05-28,A000321,8531.94
2026-06-28,A000321,8910.14
2025-07-28,A000322,15712.9
2025-08-28,A000322,15078.4
2025-09-28,A000322,15234.05
2025-10-28,A000322,15489.84
2025-11-28,A000322,15182.5
2025-12-28,A000322,14843.74
2026-01-28,A000322,14991.71
2026-02-28,A000322,14954.85
2026-03-28,A000322,15046.6
2026-04-28,A000322,14303.52
2026-05-28,A000322,13512.28
2026-06-28,A000322,12667.52
2025-07-28,A000323,11781.14
2025-08-28,A000323,12365.55
2025-09-28,A000323,12704.07
2025-10-28,A000323,12869.46
2025-11-28,A000323,13555.95
2025-12-28,A000323,13209.94
2026-01-28,A000323,12653.84
2026-02-28,A000323,13047.77
2026-03-28,A000323,14103.79
2026-04-28,A000323,14975.92
2026-05-28,A000323,14618.56
2026-06-28,A000323,14209.31
2025-07-28,A000324,12986.75
2025-08-28,A000324,12730.15
2025-09-28,A000324,13245.46
2025-10-28,A000324,13618.54
2025-11-28,A000324,14252.69
2025-12-28,A000324,14133.18
2026-01-28,A000324,14474.51
2026-02-28,A000324,14756.44
2026-03-28,A000324,15081.44
2026-04-28,A000324,15010.9
2026-05-28,A000324,14697.35
2026-06-28,A000324,15411.98
2025-07-28,A000325,12782.14
2025-08-28,A000325,12289.73
2025-09-28,A000325,12842.61
2025-10-28,A000325,13280.22
2025-11-28,A000325,13871.81
2025-12-28,A000325,14059.85
2026-01-28,A000325,13858.23
2026-02-28,A000325,14744.67
2026-03-28,A000325,14923.29
2026-04-28,A000325,15711.48
2026-05-28,A000325,16414.46
2026-06-28,A000325,16090.4
2025-07-28,A000326,4316.62
2025-08-28,A000326,5084.34
2025-09-28,A000326,5792.28
2025-10-28,A000326,6111.18
2025-11-28,A000326,6057.37
2025-12-28,A000326,5898.91
2026-01-28,A000326,6764.27
2026-02-28,A000326,7123.77
2026-03-28,A000326,6920.87
2026-04-28,A000326,6717.85
2026-05-28,A000326,6341.76
2026-06-28,A000326,6741.27
2025-07-28,A000327,13861.76
2025-08-28,A000327,13643.92
2025-09-28,A000327,13201.92
2025-10-28,A000327,14097.2
2025-11-28,A000327,14084.08
2025-12-28,A000327,14098.65
2026-01-28,A000327,13952.95
2026-02-28,A000327,14529.13
2026-03-28,A000327,14615.94
2026-04-28,A000327,14329.77
2026-05-28,A000327,14154.6
2026-06-28,A000327,14935.83
2025-07-28,A000328,10991.04
2025-08-28,A000328,10730.65
2025-09-28,A000328,11307.65
2025-10-28,A000328,11517.03
2025-11-28,A000328,11378.01
2025-12-28,A000328,11092.05
2026-01-28,A000328,11541.72
2026-02-28,A000328,11867.97
2026-03-28,A000328,12414.93
2026-04-28,A000328,12935.9
2026-05-28,A000328,13071.98
2026-06-28,A000328,12797.53
2025-07-28,A000329,16972.09
2025-08-28,A000329,16295.22
2025-09-28,A000329,17352.51
2025-10-28,A000329,18358.28
2025-11-28,A000329,18816.43
2025-12-28,A000329,18347.08
2026-01-28,A000329,17902.63
2026-02-28,A000329,17503.3
2026-03-28,A000329,17206.96
2026-04-28,A000329,18471.16
2026-05-28,A000329,19506.12
2026-06-28,A000329,20224.16
2025-07-28,A000330,11078.27
2025-08-28,A000330,12032.3
2025-09-28,A000330,11184.16
2025-10-28,A000330,12386.54
2025-11-28,A000330,13330.09
2025-12-28,A000330,14662.32
2026-01-28,A000330,14298.64
2026-02-28,A000330,14739.01
2026-03-28,A000330,14547.43
2026-04-28,A000330,13976.55
2026-05-28,A000330,15610.78
2026-06-28,A000330,16456.68
2025-07-28,A000331,6570.71
2025-08-28,A000331,6243.55
2025-09-28,A000331,5895.4
2025-10-28,A000331,6262.97
2025-11-28,A000331,6713.56
2025-12-28,A000331,6432.99
2026-01-28,A000331,6153.15
2026-02-28,A000331,6436.41
2026-03-28,A000331,6789.67
2026-04-28,A000331,7443.2
2026-05-28,A000331,7957.52
2026-06-28,A000331,7874.73
2025-07-28,A000332,3635.57
2025-08-28,A000332,3756.09
2025-09-28,A000332,4322.33
2025-10-28,A000332,4102.44
2025-11-28,A000332,3747.67
2025-12-28,A000332,5046.97
2026-01-28,A000332,6143.07
2026-02-28,A000332,7063.84
2026-03-28,A000332,6638.57
2026-04-28,A000332,7070.72
2026-05-28,A000332,7403.29
2026-06-28,A000332,7881.01
2025-07-28,A000333,14241.26
2025-08-28,A000333,13978.92
2025-09-28,A000333,13581.66
2025-10-28,A000333,13585.63
2025-11-28,A000333,14016.36
2025-12-28,A000333,15243.52
2026-01-28,A000333,16376.1
2026-02-28,A000333,15699.32
2026-03-28,A000333,15498.97
2026-04-28,A000333,16143.87
2026-05-28,A000333,16694.0
2026-06-28,A000333,17090.73
2025-07-28,A000334,5142.92
2025-08-28,A000334,5268.22
2025-09-28,A000334,5043.4
2025-10-28,A000334,5522.84
2025-11-28,A000334,4916.62
2025-12-28,A000334,6733.96
2026-01-28,A000334,6107.44
2026-02-28,A000334,5759.72
2026-03-28,A000334,5898.11
2026-04-28,A000334,7257.04
2026-05-28,A000334,8923.59
2026-06-28,A000334,9631.8
2025-07-28,A000335,9690.17
2025-08-28,A000335,9174.6
2025-09-28,A000335,9261.02
2025-10-28,A000335,10296.39
2025-11-28,A000335,9967.95
2025-12-28,A000335,10843.76
2026-01-28,A000335,10558.48
2026-02-28,A000335,11060.68
2026-03-28,A000335,10542.54
2026-04-28,A000335,10707.16
2026-05-28,A000335,11383.85
2026-06-28,A000335,11710.78
2025-07-28,A000336,-71.74
2025-08-28,A000336,72.61
2025-09-28,A000336,60.06
2025-10-28,A000336,-87.83
2025-11-28,A000336,-310.99
2025-12-28,A000336,-409.51
2026-01-28,A000336,-297.1
2026-02-28,A000336,-620.61
2026-03-28,A000336,-884.34
2026-04-28,A000336,-461.69
2026-05-28,A000336,-661.2
2026-06-28,A000336,-516.34
2025-07-28,A000337,17045.2
2025-08-28,A000337,17779.1
2025-09-28,A000337,17996.23
2025-10-28,A000337,18233.15
2025-11-28,A000337,18578.49
2025-12-28,A000337,18817.08
2026-01-28,A000337,18988.27
2026-02-28,A000337,19464.86
2026-03-28,A000337,19266.38
2026-04-28,A000337,18919.26
2026-05-28,A000337,19398.0
2026-06-28,A000337,19150.43
2025-07-28,A000338,11491.82
2025-08-28,A000338,11909.56
2025-09-28,A000338,12106.39
2025-10-28,A000338,13215.31
2025-11-28,A000338,14441.74
2025-12-28,A000338,15420.91
2026-01-28,A000338,15784.56
2026-02-28,A000338,15218.68
2026-03-28,A000338,15433.3
2026-04-28,A000338,16666.48
2026-05-28,A000338,17528.49
2026-06-28,A000338,18585.79
2025-07-28,A000339,17520.24
2025-08-28,A000339,18063.32
2025-09-28,A000339,17965.86
2025-10-28,A000339,17809.75
2025-11-28,A000339,18732.87
2025-12-28,A000339,18477.77
2026-01-28,A000339,19017.83
2026-02-28,A000339,20217.48
2026-03-28,A000339,19668.2
2026-04-28,A000339,19419.27
2026-05-28,A000339,20228.49
2026-06-28,A000339,21757.86
2025-07-28,A000340,13042.27
2025-08-28,A000340,12343.6
2025-09-28,A000340,12777.52
2025-10-28,A000340,14072.42
2025-11-28,A000340,14811.68
2025-12-28,A000340,16785.17
2026-01-28,A000340,17713.73
2026-02-28,A000340,17501.47
2026-03-28,A000340,17438.11
2026-04-28,A000340,18038.94
2026-05-28,A000340,17291.09
2026-06-28,A000340,18879.07
2025-07-28,A000341,13418.64
2025-08-28,A000341,13149.61
2025-09-28,A000341,13859.68
2025-10-28,A000341,14283.77
2025-11-28,A000341,14711.19
2025-12-28,A000341,14749.81
2026-01-28,A000341,15212.79
2026-02-28,A000341,15672.19
2026-03-28,A000341,16220.73
2026-04-28,A000341,16780.17
2026-05-28,A000341,17051.54
2026-06-28,A000341,17570.85
2025-07-28,A000342,15496.32
2025-08-28,A000342,15554.06
2025-09-28,A000342,16324.99
2025-10-28,A000342,17435.58
2025-11-28,A000342,18722.78
2025-12-28,A000342,18189.13
2026-01-28,A000342,19213.15
2026-02-28,A000342,19879.86
2026-03-28,A000342,19843.87
2026-04-28,A000342,19596.75
2026-05-28,A000342,19550.64
2026-06-28,A000342,19769.22
2025-07-28,A000343,10329.44
2025-08-28,A000343,9996.03
2025-09-28,A000343,9903.98
2025-10-28,A000343,10123.63
2025-11-28,A000343,10602.03
2025-12-28,A000343,10392.99
2026-01-28,A000343,10409.19
2026-02-28,A000343,10095.92
2026-03-28,A000343,10048.71
2026-04-28,A000343,10013.54
2026-05-28,A000343,10068.38
2026-06-28,A000343,10516.53
2025-07-28,A000344,8245.53
2025-08-28,A000344,7905.95
2025-09-28,A000344,8329.67
2025-10-28,A000344,8909.26
2025-11-28,A000344,9639.83
2025-12-28,A000344,10223.76
2026-01-28,A000344,10892.33
2026-02-28,A000344,11705.57
2026-03-28,A000344,11762.05
2026-04-28,A000344,12168.3
2026-05-28,A000344,11656.63
2026-06-28,A000344,11168.83
2025-07-28,A000345,4850.86
2025-08-28,A000345,5624.85
2025-09-28,A000345,6249.51
2025-10-28,A000345,6481.52
2025-11-28,A000345,6647.83
2025-12-28,A000345,6730.54
2026-01-28,A000345,6505.18
2026-02-28,A000345,7183.71
2026-03-28,A000345,6991.0
2026-04-28,A000345,7239.49
2026-05-28,A000345,7848.8
2026-06-28,A000345,8070.3
2025-07-28,A000346,13815.64
2025-08-28,A000346,13572.97
2025-09-28,A000346,14580.15
2025-10-28,A000346,15963.79
2025-11-28,A000346,16209.17
2025-12-28,A000346,15532.8
2026-01-28,A000346,15007.63
2026-02-28,A000346,16183.31
2026-03-28,A000346,16797.54
2026-04-28,A000346,16261.31
2026-05-28,A000346,16742.38
2026-06-28,A000346,16656.26
2025-07-28,A000347,17345.12
2025-08-28,A000347,19421.74
2025-09-28,A000347,19355.98
2025-10-28,A000347,21152.01
2025-11-28,A000347,22407.0
2025-12-28,A000347,23030.53
2026-01-28,A000347,24559.83
2026-02-28,A000347,24541.23
2026-03-28,A000347,26401.23
2026-04-28,A000347,26309.99
2026-05-28,A000347,27600.41
2026-06-28,A000347,28803.34
2025-07-28,A000348,15025.08
2025-08-28,A000348,15138.69
2025-09-28,A000348,15008.58
2025-10-28,A000348,15386.94
2025-11-28,A000348,15506.17
2025-12-28,A000348,16145.18
2026-01-28,A000348,15966.38
2026-02-28,A000348,15930.96
2026-03-28,A000348,16336.21
2026-04-28,A000348,16544.48
2026-05-28,A000348,16434.7
2026-06-28,A000348,16143.49
2025-07-28,A000349,5382.63
2025-08-28,A000349,5923.98
2025-09-28,A000349,6080.06
2025-10-28,A000349,4140.91
2025-11-28,A000349,4460.98
2025-12-28,A000349,5338.44
2026-01-28,A000349,5284.31
2026-02-28,A000349,4060.88
2026-03-28,A000349,3434.18
2026-04-28,A000349,2006.14
2026-05-28,A000349,3435.87
2026-06-28,A000349,5520.45
2025-07-28,A000350,13720.65
2025-08-28,A000350,13147.75
2025-09-28,A000350,13804.78
2025-10-28,A000350,13810.89
2025-11-28,A000350,15033.1
2025-12-28,A000350,15716.37
2026-01-28,A000350,16737.79
2026-02-28,A000350,16593.71
2026-03-28,A000350,17339.19
2026-04-28,A000350,18268.33
2026-05-28,A000350,19239.09
2026-06-28,A000350,20134.93
2025-07-28,A000351,4944.02
2025-08-28,A000351,4881.2
2025-09-28,A000351,5383.66
2025-10-28,A000351,6145.03
2025-11-28,A000351,6882.06
2025-12-28,A000351,6400.52
2026-01-28,A000351,6540.99
2026-02-28,A000351,6310.84
2026-03-28,A000351,6185.2
2026-04-28,A000351,6750.34
2026-05-28,A000351,6817.18
2026-06-28,A000351,7822.03
2025-07-28,A000352,12413.63
2025-08-28,A000352,13314.54
2025-09-28,A000352,13168.91
2025-10-28,A000352,13811.91
2025-11-28,A000352,14299.93
2025-12-28,A000352,14865.73
2026-01-28,A000352,14993.85
2026-02-28,A000352,15835.36
2026-03-28,A000352,15653.16
2026-04-28,A000352,16628.95
2026-05-28,A000352,17833.76
2026-06-28,A000352,17915.06
2025-07-28,A000353,6433.9
2025-08-28,A000353,6961.85
2025-09-28,A000353,7738.84
2025-10-28,A000353,8032.95
2025-11-28,A000353,7619.83
2025-12-28,A000353,7141.41
2026-01-28,A000353,7885.06
2026-02-28,A000353,7736.12
2026-03-28,A000353,7768.73
2026-04-28,A000353,7875.28
2026-05-28,A000353,8008.38
2026-06-28,A000353,8156.54
2025-07-28,A000354,10706.35
2025-08-28,A000354,10526.61
2025-09-28,A000354,10189.68
2025-10-28,A000354,10140.73
2025-11-28,A000354,9693.49
2025-12-28,A000354,9799.91
2026-01-28,A000354,10004.9
2026-02-28,A000354,9961.56
2026-03-28,A000354,9765.48
2026-04-28,A000354,9711.55
2026-05-28,A000354,10413.55
2026-06-28,A000354,10702.49
2025-07-28,A000355,1847.16
2025-08-28,A000355,2472.43
2025-09-28,A000355,3079.08
2025-10-28,A000355,3411.76
2025-11-28,A000355,3304.5
2025-12-28,A000355,2754.36
2026-01-28,A000355,2737.12
2026-02-28,A000355,2796.97
2026-03-28,A000355,2679.57
2026-04-28,A000355,2670.26
2026-05-28,A000355,3615.57
2026-06-28,A000355,4662.97
2025-07-28,A000356,20318.01
2025-08-28,A000356,21303.79
2025-09-28,A000356,22940.28
2025-10-28,A000356,24021.5
2025-11-28,A000356,22901.64
2025-12-28,A000356,23453.54
2026-01-28,A000356,24426.85
2026-02-28,A000356,25274.4
2026-03-28,A000356,26161.61
2026-04-28,A000356,28254.24
2026-05-28,A000356,27064.91
2026-06-28,A000356,27585.54
2025-07-28,A000357,10866.89
2025-08-28,A000357,10928.6
2025-09-28,A000357,11049.41
2025-10-28,A000357,11665.23
2025-11-28,A000357,11947.11
2025-12-28,A000357,12881.22
2026-01-28,A000357,13605.79
2026-02-28,A000357,13462.28
2026-03-28,A000357,13693.02
2026-04-28,A000357,14074.84
2026-05-28,A000357,13953.33
2026-06-28,A000357,13758.7
2025-07-28,A000358,15777.48
2025-08-28,A000358,16745.88
2025-09-28,A000358,16493.24
2025-10-28,A000358,17350.23
2025-11-28,A000358,18350.53
2025-12-28,A000358,19192.15
2026-01-28,A000358,20140.99
2026-02-28,A000358,20849.59
2026-03-28,A000358,21093.33
2026-04-28,A000358,21657.11
2026-05-28,A000358,22524.93
2026-06-28,A000358,23439.48
2025-07-28,A000359,574.66
2025-08-28,A000359,1171.02
2025-09-28,A000359,224.78
2025-10-28,A000359,1402.47
2025-11-28,A000359,2553.2
2025-12-28,A000359,3613.6
2026-01-28,A000359,2418.14
2026-02-28,A000359,5115.2
2026-03-28,A000359,4476.67
2026-04-28,A000359,4762.67
2026-05-28,A000359,6151.32
2026-06-28,A000359,8038.71
2025-07-28,A000360,13821.21
2025-08-28,A000360,14272.19
2025-09-28,A000360,14517.2
2025-10-28,A000360,15230.74
2025-11-28,A000360,15719.2
2025-12-28,A000360,15236.05
2026-01-28,A000360,15450.5
2026-02-28,A000360,16694.84
2026-03-28,A000360,17861.19
2026-04-28,A000360,17905.68
2026-05-28,A000360,18510.1
2026-06-28,A000360,19450.84
2025-07-28,A000361,7167.84
2025-08-28,A000361,6895.55
2025-09-28,A000361,7376.25
2025-10-28,A000361,6937.65
2025-11-28,A000361,6256.88
2025-12-28,A000361,5607.41
